Category,State,Year,Value
Own_Tax_Revenues,Arunachal Pradesh,1982-83,0
Own_Tax_Revenues,Arunachal Pradesh,1983-84,0
Own_Tax_Revenues,Arunachal Pradesh,1984-85,0
Own_Tax_Revenues,Arunachal Pradesh,1985-86,0
Own_Tax_Revenues,Arunachal Pradesh,1986-87,2
Own_Tax_Revenues,Arunachal Pradesh,1987-88,2
Own_Tax_Revenues,Arunachal Pradesh,1988-89,2
Own_Tax_Revenues,Arunachal Pradesh,1989-90,2
Own_Tax_Revenues,Arunachal Pradesh,1990-91,0
Own_Tax_Revenues,Arunachal Pradesh,1991-92,0
Own_Tax_Revenues,Arunachal Pradesh,1992-93,0
Own_Tax_Revenues,Arunachal Pradesh,1993-94,0
Own_Tax_Revenues,Arunachal Pradesh,1994-95,10
Own_Tax_Revenues,Arunachal Pradesh,1995-96,10
Own_Tax_Revenues,Arunachal Pradesh,1996-97,10
Own_Tax_Revenues,Arunachal Pradesh,1997-98,10
Own_Tax_Revenues,Arunachal Pradesh,1998-99,10
Own_Tax_Revenues,Arunachal Pradesh,1999-00,10
Own_Tax_Revenues,Arunachal Pradesh,2000-01,20
Own_Tax_Revenues,Arunachal Pradesh,2001-02,30
Own_Tax_Revenues,Arunachal Pradesh,2002-03,40
Own_Tax_Revenues,Arunachal Pradesh,2003-04,40
Own_Tax_Revenues,Arunachal Pradesh,2004-05,50
Own_Tax_Revenues,Arunachal Pradesh,2005-06,60
Own_Tax_Revenues,Arunachal Pradesh,2006-07,80
Own_Tax_Revenues,Arunachal Pradesh,2007-08,100
Own_Tax_Revenues,Arunachal Pradesh,2008-09,140
Own_Tax_Revenues,Arunachal Pradesh,2009-10,170
Own_Tax_Revenues,Arunachal Pradesh,2010-11,210
Own_Tax_Revenues,Arunachal Pradesh,2011-12,320
Own_Tax_Revenues,Arunachal Pradesh,2012-13,320
Own_Tax_Revenues,Arunachal Pradesh,2013-14,430
Own_Tax_Revenues,Arunachal Pradesh,2014-15,490
Own_Tax_Revenues,Arunachal Pradesh,2015-16,510
Own_Tax_Revenues,Assam,1980-81,66
Own_Tax_Revenues,Assam,1981-82,90
Own_Tax_Revenues,Assam,1982-83,108
Own_Tax_Revenues,Assam,1983-84,136
Own_Tax_Revenues,Assam,1984-85,189
Own_Tax_Revenues,Assam,1985-86,235
Own_Tax_Revenues,Assam,1986-87,245
Own_Tax_Revenues,Assam,1987-88,249
Own_Tax_Revenues,Assam,1988-89,279
Own_Tax_Revenues,Assam,1989-90,333
Own_Tax_Revenues,Assam,1990-91,420
Own_Tax_Revenues,Assam,1991-92,510
Own_Tax_Revenues,Assam,1992-93,520
Own_Tax_Revenues,Assam,1993-94,610
Own_Tax_Revenues,Assam,1994-95,630
Own_Tax_Revenues,Assam,1995-96,700
Own_Tax_Revenues,Assam,1996-97,770
Own_Tax_Revenues,Assam,1997-98,880
Own_Tax_Revenues,Assam,1998-99,980
Own_Tax_Revenues,Assam,1999-00,1230
Own_Tax_Revenues,Assam,2000-01,1410
Own_Tax_Revenues,Assam,2001-02,1570
Own_Tax_Revenues,Assam,2002-03,1940
Own_Tax_Revenues,Assam,2003-04,2070
Own_Tax_Revenues,Assam,2004-05,2710
Own_Tax_Revenues,Assam,2005-06,3230
Own_Tax_Revenues,Assam,2006-07,3480
Own_Tax_Revenues,Assam,2007-08,3360
Own_Tax_Revenues,Assam,2008-09,4150
Own_Tax_Revenues,Assam,2009-10,4990
Own_Tax_Revenues,Assam,2010-11,5930
Own_Tax_Revenues,Assam,2011-12,7640
Own_Tax_Revenues,Assam,2012-13,8250
Own_Tax_Revenues,Assam,2013-14,8990
Own_Tax_Revenues,Assam,2014-15,10750
Own_Tax_Revenues,Assam,2015-16,12890
Own_Tax_Revenues,Bihar,1980-81,277
Own_Tax_Revenues,Bihar,1981-82,338
Own_Tax_Revenues,Bihar,1982-83,382
Own_Tax_Revenues,Bihar,1983-84,442
Own_Tax_Revenues,Bihar,1984-85,464
Own_Tax_Revenues,Bihar,1985-86,576
Own_Tax_Revenues,Bihar,1986-87,659
Own_Tax_Revenues,Bihar,1987-88,761
Own_Tax_Revenues,Bihar,1988-89,831
Own_Tax_Revenues,Bihar,1989-90,925
Own_Tax_Revenues,Bihar,1990-91,1140
Own_Tax_Revenues,Bihar,1991-92,1310
Own_Tax_Revenues,Bihar,1992-93,1560
Own_Tax_Revenues,Bihar,1993-94,1750
Own_Tax_Revenues,Bihar,1994-95,1840
Own_Tax_Revenues,Bihar,1995-96,1970
Own_Tax_Revenues,Bihar,1996-97,2250
Own_Tax_Revenues,Bihar,1997-98,2390
Own_Tax_Revenues,Bihar,1998-99,2670
Own_Tax_Revenues,Bihar,1999-00,3640
Own_Tax_Revenues,Bihar,2000-01,2940
Own_Tax_Revenues,Bihar,2001-02,2440
Own_Tax_Revenues,Bihar,2002-03,2760
Own_Tax_Revenues,Bihar,2003-04,3360
Own_Tax_Revenues,Bihar,2004-05,3340
Own_Tax_Revenues,Bihar,2005-06,3560
Own_Tax_Revenues,Bihar,2006-07,4030
Own_Tax_Revenues,Bihar,2007-08,5090
Own_Tax_Revenues,Bihar,2008-09,6170
Own_Tax_Revenues,Bihar,2009-10,8090
Own_Tax_Revenues,Bihar,2010-11,9870
Own_Tax_Revenues,Bihar,2011-12,12610
Own_Tax_Revenues,Bihar,2012-13,16250
Own_Tax_Revenues,Bihar,2013-14,19960
Own_Tax_Revenues,Bihar,2014-15,25660
Own_Tax_Revenues,Bihar,2015-16,30880
Own_Tax_Revenues,Chhattisgarh,1980-81,0
Own_Tax_Revenues,Chhattisgarh,1981-82,0
Own_Tax_Revenues,Chhattisgarh,1982-83,0
Own_Tax_Revenues,Chhattisgarh,1983-84,0
Own_Tax_Revenues,Chhattisgarh,1984-85,0
Own_Tax_Revenues,Chhattisgarh,1985-86,0
Own_Tax_Revenues,Chhattisgarh,1986-87,0
Own_Tax_Revenues,Chhattisgarh,1987-88,0
Own_Tax_Revenues,Chhattisgarh,1988-89,0
Own_Tax_Revenues,Chhattisgarh,1989-90,0
Own_Tax_Revenues,Chhattisgarh,1990-91,0
Own_Tax_Revenues,Chhattisgarh,1991-92,0
Own_Tax_Revenues,Chhattisgarh,1992-93,0
Own_Tax_Revenues,Chhattisgarh,1993-94,0
Own_Tax_Revenues,Chhattisgarh,1994-95,0
Own_Tax_Revenues,Chhattisgarh,1995-96,0
Own_Tax_Revenues,Chhattisgarh,1996-97,0
Own_Tax_Revenues,Chhattisgarh,1997-98,0
Own_Tax_Revenues,Chhattisgarh,1998-99,0
Own_Tax_Revenues,Chhattisgarh,1999-00,0
Own_Tax_Revenues,Chhattisgarh,2000-01,750
Own_Tax_Revenues,Chhattisgarh,2001-02,1990
Own_Tax_Revenues,Chhattisgarh,2002-03,2330
Own_Tax_Revenues,Chhattisgarh,2003-04,2590
Own_Tax_Revenues,Chhattisgarh,2004-05,3230
Own_Tax_Revenues,Chhattisgarh,2005-06,4050
Own_Tax_Revenues,Chhattisgarh,2006-07,5050
Own_Tax_Revenues,Chhattisgarh,2007-08,5620
Own_Tax_Revenues,Chhattisgarh,2008-09,6590
Own_Tax_Revenues,Chhattisgarh,2009-10,7120
Own_Tax_Revenues,Chhattisgarh,2010-11,9010
Own_Tax_Revenues,Chhattisgarh,2011-12,10710
Own_Tax_Revenues,Chhattisgarh,2012-13,13030
Own_Tax_Revenues,Chhattisgarh,2013-14,14340
Own_Tax_Revenues,Chhattisgarh,2014-15,18130
Own_Tax_Revenues,Chhattisgarh,2015-16,20090
Own_Tax_Revenues,Goa,1980-81,0
Own_Tax_Revenues,Goa,1981-82,0
Own_Tax_Revenues,Goa,1982-83,0
Own_Tax_Revenues,Goa,1983-84,0
Own_Tax_Revenues,Goa,1984-85,0
Own_Tax_Revenues,Goa,1985-86,0
Own_Tax_Revenues,Goa,1986-87,61
Own_Tax_Revenues,Goa,1987-88,52
Own_Tax_Revenues,Goa,1988-89,62
Own_Tax_Revenues,Goa,1989-90,70
Own_Tax_Revenues,Goa,1990-91,90
Own_Tax_Revenues,Goa,1991-92,110
Own_Tax_Revenues,Goa,1992-93,140
Own_Tax_Revenues,Goa,1993-94,190
Own_Tax_Revenues,Goa,1994-95,230
Own_Tax_Revenues,Goa,1995-96,270
Own_Tax_Revenues,Goa,1996-97,300
Own_Tax_Revenues,Goa,1997-98,370
Own_Tax_Revenues,Goa,1998-99,360
Own_Tax_Revenues,Goa,1999-00,460
Own_Tax_Revenues,Goa,2000-01,520
Own_Tax_Revenues,Goa,2001-02,570
Own_Tax_Revenues,Goa,2002-03,600
Own_Tax_Revenues,Goa,2003-04,710
Own_Tax_Revenues,Goa,2004-05,860
Own_Tax_Revenues,Goa,2005-06,1100
Own_Tax_Revenues,Goa,2006-07,1290
Own_Tax_Revenues,Goa,2007-08,1360
Own_Tax_Revenues,Goa,2008-09,1690
Own_Tax_Revenues,Goa,2009-10,1760
Own_Tax_Revenues,Goa,2010-11,2140
Own_Tax_Revenues,Goa,2011-12,2550
Own_Tax_Revenues,Goa,2012-13,2940
Own_Tax_Revenues,Goa,2013-14,3580
Own_Tax_Revenues,Goa,2014-15,4080
Own_Tax_Revenues,Goa,2015-16,4290
Own_Tax_Revenues,Gujarat,1980-81,531
Own_Tax_Revenues,Gujarat,1981-82,661
Own_Tax_Revenues,Gujarat,1982-83,763
Own_Tax_Revenues,Gujarat,1983-84,879
Own_Tax_Revenues,Gujarat,1984-85,980
Own_Tax_Revenues,Gujarat,1985-86,1075
Own_Tax_Revenues,Gujarat,1986-87,1264
Own_Tax_Revenues,Gujarat,1987-88,1526
Own_Tax_Revenues,Gujarat,1988-89,1871
Own_Tax_Revenues,Gujarat,1989-90,2160
Own_Tax_Revenues,Gujarat,1990-91,2400
Own_Tax_Revenues,Gujarat,1991-92,2890
Own_Tax_Revenues,Gujarat,1992-93,3460
Own_Tax_Revenues,Gujarat,1993-94,3940
Own_Tax_Revenues,Gujarat,1994-95,4740
Own_Tax_Revenues,Gujarat,1995-96,5320
Own_Tax_Revenues,Gujarat,1996-97,6070
Own_Tax_Revenues,Gujarat,1997-98,6590
Own_Tax_Revenues,Gujarat,1998-99,7620
Own_Tax_Revenues,Gujarat,1999-00,8160
Own_Tax_Revenues,Gujarat,2000-01,9050
Own_Tax_Revenues,Gujarat,2001-02,9250
Own_Tax_Revenues,Gujarat,2002-03,9520
Own_Tax_Revenues,Gujarat,2003-04,11170
Own_Tax_Revenues,Gujarat,2004-05,12960
Own_Tax_Revenues,Gujarat,2005-06,15700
Own_Tax_Revenues,Gujarat,2006-07,18470
Own_Tax_Revenues,Gujarat,2007-08,21890
Own_Tax_Revenues,Gujarat,2008-09,23560
Own_Tax_Revenues,Gujarat,2009-10,26740
Own_Tax_Revenues,Gujarat,2010-11,36340
Own_Tax_Revenues,Gujarat,2011-12,44250
Own_Tax_Revenues,Gujarat,2012-13,53900
Own_Tax_Revenues,Gujarat,2013-14,56370
Own_Tax_Revenues,Gujarat,2014-15,62070
Own_Tax_Revenues,Gujarat,2015-16,68420
Own_Tax_Revenues,Haryana,1980-81,234
Own_Tax_Revenues,Haryana,1981-82,291
Own_Tax_Revenues,Haryana,1982-83,337
Own_Tax_Revenues,Haryana,1983-84,366
Own_Tax_Revenues,Haryana,1984-85,406
Own_Tax_Revenues,Haryana,1985-86,502
Own_Tax_Revenues,Haryana,1986-87,566
Own_Tax_Revenues,Haryana,1987-88,664
Own_Tax_Revenues,Haryana,1988-89,795
Own_Tax_Revenues,Haryana,1989-90,910
Own_Tax_Revenues,Haryana,1990-91,1070
Own_Tax_Revenues,Haryana,1991-92,1300
Own_Tax_Revenues,Haryana,1992-93,1450
Own_Tax_Revenues,Haryana,1993-94,1590
Own_Tax_Revenues,Haryana,1994-95,1890
Own_Tax_Revenues,Haryana,1995-96,2170
Own_Tax_Revenues,Haryana,1996-97,2140
Own_Tax_Revenues,Haryana,1997-98,2370
Own_Tax_Revenues,Haryana,1998-99,3120
Own_Tax_Revenues,Haryana,1999-00,3520
Own_Tax_Revenues,Haryana,2000-01,4310
Own_Tax_Revenues,Haryana,2001-02,4970
Own_Tax_Revenues,Haryana,2002-03,5550
Own_Tax_Revenues,Haryana,2003-04,6350
Own_Tax_Revenues,Haryana,2004-05,7440
Own_Tax_Revenues,Haryana,2005-06,9080
Own_Tax_Revenues,Haryana,2006-07,10930
Own_Tax_Revenues,Haryana,2007-08,11620
Own_Tax_Revenues,Haryana,2008-09,11660
Own_Tax_Revenues,Haryana,2009-10,13220
Own_Tax_Revenues,Haryana,2010-11,16790
Own_Tax_Revenues,Haryana,2011-12,20400
Own_Tax_Revenues,Haryana,2012-13,23560
Own_Tax_Revenues,Haryana,2013-14,25570
Own_Tax_Revenues,Haryana,2014-15,29600
Own_Tax_Revenues,Haryana,2015-16,33250
Own_Tax_Revenues,Himachal Pradesh,1980-81,34
Own_Tax_Revenues,Himachal Pradesh,1981-82,42
Own_Tax_Revenues,Himachal Pradesh,1982-83,48
Own_Tax_Revenues,Himachal Pradesh,1983-84,54
Own_Tax_Revenues,Himachal Pradesh,1984-85,61
Own_Tax_Revenues,Himachal Pradesh,1985-86,74
Own_Tax_Revenues,Himachal Pradesh,1986-87,92
Own_Tax_Revenues,Himachal Pradesh,1987-88,103
Own_Tax_Revenues,Himachal Pradesh,1988-89,118
Own_Tax_Revenues,Himachal Pradesh,1989-90,142
Own_Tax_Revenues,Himachal Pradesh,1990-91,160
Own_Tax_Revenues,Himachal Pradesh,1991-92,190
Own_Tax_Revenues,Himachal Pradesh,1992-93,220
Own_Tax_Revenues,Himachal Pradesh,1993-94,260
Own_Tax_Revenues,Himachal Pradesh,1994-95,300
Own_Tax_Revenues,Himachal Pradesh,1995-96,340
Own_Tax_Revenues,Himachal Pradesh,1996-97,410
Own_Tax_Revenues,Himachal Pradesh,1997-98,480
Own_Tax_Revenues,Himachal Pradesh,1998-99,570
Own_Tax_Revenues,Himachal Pradesh,1999-00,620
Own_Tax_Revenues,Himachal Pradesh,2000-01,730
Own_Tax_Revenues,Himachal Pradesh,2001-02,920
Own_Tax_Revenues,Himachal Pradesh,2002-03,890
Own_Tax_Revenues,Himachal Pradesh,2003-04,980
Own_Tax_Revenues,Himachal Pradesh,2004-05,1250
Own_Tax_Revenues,Himachal Pradesh,2005-06,1500
Own_Tax_Revenues,Himachal Pradesh,2006-07,1660
Own_Tax_Revenues,Himachal Pradesh,2007-08,1960
Own_Tax_Revenues,Himachal Pradesh,2008-09,2240
Own_Tax_Revenues,Himachal Pradesh,2009-10,2570
Own_Tax_Revenues,Himachal Pradesh,2010-11,3640
Own_Tax_Revenues,Himachal Pradesh,2011-12,4110
Own_Tax_Revenues,Himachal Pradesh,2012-13,4630
Own_Tax_Revenues,Himachal Pradesh,2013-14,5120
Own_Tax_Revenues,Himachal Pradesh,2014-15,5700
Own_Tax_Revenues,Himachal Pradesh,2015-16,6340
Own_Tax_Revenues,Jammu & Kashmir,1980-81,38
Own_Tax_Revenues,Jammu & Kashmir,1981-82,60
Own_Tax_Revenues,Jammu & Kashmir,1982-83,62
Own_Tax_Revenues,Jammu & Kashmir,1983-84,71
Own_Tax_Revenues,Jammu & Kashmir,1984-85,79
Own_Tax_Revenues,Jammu & Kashmir,1985-86,104
Own_Tax_Revenues,Jammu & Kashmir,1986-87,118
Own_Tax_Revenues,Jammu & Kashmir,1987-88,123
Own_Tax_Revenues,Jammu & Kashmir,1988-89,138
Own_Tax_Revenues,Jammu & Kashmir,1989-90,133
Own_Tax_Revenues,Jammu & Kashmir,1990-91,160
Own_Tax_Revenues,Jammu & Kashmir,1991-92,160
Own_Tax_Revenues,Jammu & Kashmir,1992-93,210
Own_Tax_Revenues,Jammu & Kashmir,1993-94,230
Own_Tax_Revenues,Jammu & Kashmir,1994-95,240
Own_Tax_Revenues,Jammu & Kashmir,1995-96,290
Own_Tax_Revenues,Jammu & Kashmir,1996-97,290
Own_Tax_Revenues,Jammu & Kashmir,1997-98,370
Own_Tax_Revenues,Jammu & Kashmir,1998-99,440
Own_Tax_Revenues,Jammu & Kashmir,1999-00,580
Own_Tax_Revenues,Jammu & Kashmir,2000-01,750
Own_Tax_Revenues,Jammu & Kashmir,2001-02,860
Own_Tax_Revenues,Jammu & Kashmir,2002-03,980
Own_Tax_Revenues,Jammu & Kashmir,2003-04,1150
Own_Tax_Revenues,Jammu & Kashmir,2004-05,1400
Own_Tax_Revenues,Jammu & Kashmir,2005-06,1690
Own_Tax_Revenues,Jammu & Kashmir,2006-07,1900
Own_Tax_Revenues,Jammu & Kashmir,2007-08,2300
Own_Tax_Revenues,Jammu & Kashmir,2008-09,2690
Own_Tax_Revenues,Jammu & Kashmir,2009-10,3070
Own_Tax_Revenues,Jammu & Kashmir,2010-11,3480
Own_Tax_Revenues,Jammu & Kashmir,2011-12,4750
Own_Tax_Revenues,Jammu & Kashmir,2012-13,5830
Own_Tax_Revenues,Jammu & Kashmir,2013-14,6270
Own_Tax_Revenues,Jammu & Kashmir,2014-15,6440
Own_Tax_Revenues,Jammu & Kashmir,2015-16,8010
Own_Tax_Revenues,Jharkhand,1980-81,0
Own_Tax_Revenues,Jharkhand,1981-82,0
Own_Tax_Revenues,Jharkhand,1982-83,0
Own_Tax_Revenues,Jharkhand,1983-84,0
Own_Tax_Revenues,Jharkhand,1984-85,0
Own_Tax_Revenues,Jharkhand,1985-86,0
Own_Tax_Revenues,Jharkhand,1986-87,0
Own_Tax_Revenues,Jharkhand,1987-88,0
Own_Tax_Revenues,Jharkhand,1988-89,0
Own_Tax_Revenues,Jharkhand,1989-90,0
Own_Tax_Revenues,Jharkhand,1990-91,0
Own_Tax_Revenues,Jharkhand,1991-92,0
Own_Tax_Revenues,Jharkhand,1992-93,0
Own_Tax_Revenues,Jharkhand,1993-94,0
Own_Tax_Revenues,Jharkhand,1994-95,0
Own_Tax_Revenues,Jharkhand,1995-96,0
Own_Tax_Revenues,Jharkhand,1996-97,0
Own_Tax_Revenues,Jharkhand,1997-98,0
Own_Tax_Revenues,Jharkhand,1998-99,0
Own_Tax_Revenues,Jharkhand,1999-00,0
Own_Tax_Revenues,Jharkhand,2000-01,0
Own_Tax_Revenues,Jharkhand,2001-02,2080
Own_Tax_Revenues,Jharkhand,2002-03,2280
Own_Tax_Revenues,Jharkhand,2003-04,2280
Own_Tax_Revenues,Jharkhand,2004-05,2400
Own_Tax_Revenues,Jharkhand,2005-06,2890
Own_Tax_Revenues,Jharkhand,2006-07,3130
Own_Tax_Revenues,Jharkhand,2007-08,3550
Own_Tax_Revenues,Jharkhand,2008-09,5080
Own_Tax_Revenues,Jharkhand,2009-10,5560
Own_Tax_Revenues,Jharkhand,2010-11,5970
Own_Tax_Revenues,Jharkhand,2011-12,6950
Own_Tax_Revenues,Jharkhand,2012-13,8220
Own_Tax_Revenues,Jharkhand,2013-14,9380
Own_Tax_Revenues,Jharkhand,2014-15,13310
Own_Tax_Revenues,Jharkhand,2015-16,14700
Own_Tax_Revenues,Karnataka,1980-81,475
Own_Tax_Revenues,Karnataka,1981-82,607
Own_Tax_Revenues,Karnataka,1982-83,674
Own_Tax_Revenues,Karnataka,1983-84,760
Own_Tax_Revenues,Karnataka,1984-85,909
Own_Tax_Revenues,Karnataka,1985-86,1076
Own_Tax_Revenues,Karnataka,1986-87,1206
Own_Tax_Revenues,Karnataka,1987-88,1415
Own_Tax_Revenues,Karnataka,1988-89,1699
Own_Tax_Revenues,Karnataka,1989-90,1932
Own_Tax_Revenues,Karnataka,1990-91,2330
Own_Tax_Revenues,Karnataka,1991-92,2900
Own_Tax_Revenues,Karnataka,1992-93,3100
Own_Tax_Revenues,Karnataka,1993-94,3810
Own_Tax_Revenues,Karnataka,1994-95,4290
Own_Tax_Revenues,Karnataka,1995-96,5270
Own_Tax_Revenues,Karnataka,1996-97,5770
Own_Tax_Revenues,Karnataka,1997-98,6410
Own_Tax_Revenues,Karnataka,1998-99,6940
Own_Tax_Revenues,Karnataka,1999-00,7740
Own_Tax_Revenues,Karnataka,2000-01,9040
Own_Tax_Revenues,Karnataka,2001-02,9850
Own_Tax_Revenues,Karnataka,2002-03,10440
Own_Tax_Revenues,Karnataka,2003-04,12570
Own_Tax_Revenues,Karnataka,2004-05,16070
Own_Tax_Revenues,Karnataka,2005-06,18630
Own_Tax_Revenues,Karnataka,2006-07,23300
Own_Tax_Revenues,Karnataka,2007-08,25990
Own_Tax_Revenues,Karnataka,2008-09,27650
Own_Tax_Revenues,Karnataka,2009-10,30580
Own_Tax_Revenues,Karnataka,2010-11,38470
Own_Tax_Revenues,Karnataka,2011-12,46480
Own_Tax_Revenues,Karnataka,2012-13,53750
Own_Tax_Revenues,Karnataka,2013-14,62600
Own_Tax_Revenues,Karnataka,2014-15,68550
Own_Tax_Revenues,Karnataka,2015-16,76450
Own_Tax_Revenues,Kerala,1980-81,337
Own_Tax_Revenues,Kerala,1981-82,374
Own_Tax_Revenues,Kerala,1982-83,438
Own_Tax_Revenues,Kerala,1983-84,487
Own_Tax_Revenues,Kerala,1984-85,622
Own_Tax_Revenues,Kerala,1985-86,731
Own_Tax_Revenues,Kerala,1986-87,814
Own_Tax_Revenues,Kerala,1987-88,925
Own_Tax_Revenues,Kerala,1988-89,1066
Own_Tax_Revenues,Kerala,1989-90,1233
Own_Tax_Revenues,Kerala,1990-91,1340
Own_Tax_Revenues,Kerala,1991-92,1670
Own_Tax_Revenues,Kerala,1992-93,1890
Own_Tax_Revenues,Kerala,1993-94,2340
Own_Tax_Revenues,Kerala,1994-95,2800
Own_Tax_Revenues,Kerala,1995-96,3380
Own_Tax_Revenues,Kerala,1996-97,3900
Own_Tax_Revenues,Kerala,1997-98,4500
Own_Tax_Revenues,Kerala,1998-99,4650
Own_Tax_Revenues,Kerala,1999-00,5190
Own_Tax_Revenues,Kerala,2000-01,5870
Own_Tax_Revenues,Kerala,2001-02,5920
Own_Tax_Revenues,Kerala,2002-03,7300
Own_Tax_Revenues,Kerala,2003-04,8090
Own_Tax_Revenues,Kerala,2004-05,8960
Own_Tax_Revenues,Kerala,2005-06,9780
Own_Tax_Revenues,Kerala,2006-07,11940
Own_Tax_Revenues,Kerala,2007-08,13670
Own_Tax_Revenues,Kerala,2008-09,15990
Own_Tax_Revenues,Kerala,2009-10,17630
Own_Tax_Revenues,Kerala,2010-11,21720
Own_Tax_Revenues,Kerala,2011-12,25720
Own_Tax_Revenues,Kerala,2012-13,30080
Own_Tax_Revenues,Kerala,2013-14,32000
Own_Tax_Revenues,Kerala,2014-15,38280
Own_Tax_Revenues,Kerala,2015-16,45430
Own_Tax_Revenues,Madhya Pradesh,1980-81,386
Own_Tax_Revenues,Madhya Pradesh,1981-82,476
Own_Tax_Revenues,Madhya Pradesh,1982-83,558
Own_Tax_Revenues,Madhya Pradesh,1983-84,643
Own_Tax_Revenues,Madhya Pradesh,1984-85,713
Own_Tax_Revenues,Madhya Pradesh,1985-86,831
Own_Tax_Revenues,Madhya Pradesh,1986-87,974
Own_Tax_Revenues,Madhya Pradesh,1987-88,1115
Own_Tax_Revenues,Madhya Pradesh,1988-89,1338
Own_Tax_Revenues,Madhya Pradesh,1989-90,1578
Own_Tax_Revenues,Madhya Pradesh,1990-91,1750
Own_Tax_Revenues,Madhya Pradesh,1991-92,2120
Own_Tax_Revenues,Madhya Pradesh,1992-93,2330
Own_Tax_Revenues,Madhya Pradesh,1993-94,2680
Own_Tax_Revenues,Madhya Pradesh,1994-95,2870
Own_Tax_Revenues,Madhya Pradesh,1995-96,3520
Own_Tax_Revenues,Madhya Pradesh,1996-97,4100
Own_Tax_Revenues,Madhya Pradesh,1997-98,4560
Own_Tax_Revenues,Madhya Pradesh,1998-99,5110
Own_Tax_Revenues,Madhya Pradesh,1999-00,5800
Own_Tax_Revenues,Madhya Pradesh,2000-01,5640
Own_Tax_Revenues,Madhya Pradesh,2001-02,4700
Own_Tax_Revenues,Madhya Pradesh,2002-03,6170
Own_Tax_Revenues,Madhya Pradesh,2003-04,6790
Own_Tax_Revenues,Madhya Pradesh,2004-05,7770
Own_Tax_Revenues,Madhya Pradesh,2005-06,9120
Own_Tax_Revenues,Madhya Pradesh,2006-07,10470
Own_Tax_Revenues,Madhya Pradesh,2007-08,12020
Own_Tax_Revenues,Madhya Pradesh,2008-09,13610
Own_Tax_Revenues,Madhya Pradesh,2009-10,17270
Own_Tax_Revenues,Madhya Pradesh,2010-11,21420
Own_Tax_Revenues,Madhya Pradesh,2011-12,26970
Own_Tax_Revenues,Madhya Pradesh,2012-13,30580
Own_Tax_Revenues,Madhya Pradesh,2013-14,33550
Own_Tax_Revenues,Madhya Pradesh,2014-15,39190
Own_Tax_Revenues,Madhya Pradesh,2015-16,43450
Own_Tax_Revenues,Maharashtra,1980-81,1130
Own_Tax_Revenues,Maharashtra,1981-82,1384
Own_Tax_Revenues,Maharashtra,1982-83,1648
Own_Tax_Revenues,Maharashtra,1983-84,1823
Own_Tax_Revenues,Maharashtra,1984-85,1966
Own_Tax_Revenues,Maharashtra,1985-86,2377
Own_Tax_Revenues,Maharashtra,1986-87,2792
Own_Tax_Revenues,Maharashtra,1987-88,3219
Own_Tax_Revenues,Maharashtra,1988-89,3823
Own_Tax_Revenues,Maharashtra,1989-90,4401
Own_Tax_Revenues,Maharashtra,1990-91,5120
Own_Tax_Revenues,Maharashtra,1991-92,5950
Own_Tax_Revenues,Maharashtra,1992-93,6560
